BRNO,IS_WEEKEND,TIME_SLOT,VISITOR_COUNT,CONGESTION_LEVEL,TOTAL_PAYMENT_AMT,AVG_PAYMENT_AMT,STORE_NM,ROAD_NM_CD,ACTIVITY_TYPE_CD
4079038858.0,0,afternoon,2,LOW,15000.0,15000.0,달오름정육점,3271032.0,2
4079039425.0,1,morning,3,LOW,12000.0,12000.0,등구령쉼터,4613689.0,1
4080368087.0,0,night,1,LOW,31500.0,31500.0,맛삼,4277143.0,1
4080473821.0,1,night,4,LOW,24000.0,24000.0,에이스볼링장,4673327.0,3
4080481388.0,1,afternoon,2,LOW,43000.0,43000.0,구지가,3291031.0,1
4081075932.0,1,afternoon,4,LOW,129000.0,129000.0,색동두부,3291031.0,1
4081125706.0,1,afternoon,4,LOW,28000.0,28000.0,설화,3291031.0,1
4081343315.0,1,night,2,LOW,10250.0,10250.0,도미노피자,3162073.0,1
4081348998.0,1,afternoon,2,LOW,29000.0,29000.0,금성칡냉면,3161010.0,1
4081370883.0,0,night,2,LOW,20000.0,20000.0,한옥식육식당,3009003.0,1
4081439195.0,0,night,1,LOW,44000.0,44000.0,트뤼포,4277099.0,1
4081459814.0,0,morning,3,LOW,24000.0,24000.0,장터팥죽,3009006.0,1
4081537272.0,1,morning,3,LOW,20000.0,20000.0,기호식품,3160018.0,1
4081629992.0,1,afternoon,2,LOW,700.0,700.0,CU,3159014.0,1
4081734565.0,0,afternoon,4,LOW,12000.0,12000.0,카페자비화,4673426.0,1
4081742046.0,1,night,3,LOW,65000.0,65000.0,할매추어탕,3009001.0,1
4081755634.0,0,afternoon,6,LOW,43350.0,21675.0,궁전제과,3009008.0,2
4081755634.0,0,morning,2,LOW,9800.0,9800.0,궁전제과,3009008.0,2
4081755634.0,0,night,6,LOW,38500.0,9625.0,궁전제과,3009008.0,2
4081755634.0,1,afternoon,1,LOW,14000.0,14000.0,궁전제과,3009008.0,2
4081755634.0,1,night,1,LOW,12900.0,12900.0,궁전제과,3009008.0,2
4081770445.0,0,night,1,LOW,8400.0,8400.0,CJ올리브영(주) 광주충장로3가점,3009008.0,2
4081874166.0,1,night,2,LOW,21500.0,21500.0,카페소그노,3159011.0,1
4081882986.0,1,afternoon,5,LOW,25500.0,12750.0,캔모아(충장로2호점),3162073.0,1
4081923214.0,1,night,1,LOW,16000.0,16000.0,해피,3009008.0,2
4081958668.0,0,afternoon,3,LOW,2500.0,2500.0,파리바게뜨,3162075.0,2
4081965868.0,1,afternoon,2,LOW,30000.0,30000.0,화순집,4673194.0,1
4081992822.0,0,morning,4,LOW,31000.0,31000.0,유성옥,4301268.0,1
4081992822.0,1,afternoon,2,LOW,26000.0,26000.0,유성옥,4301268.0,1
4082010210.0,0,afternoon,2,LOW,23500.0,23500.0,다우리커피,3248035.0,1
4082503238.0,1,afternoon,2,LOW,59000.0,59000.0,바다위에그린씨푸드,4556658.0,1
4082854946.0,0,afternoon,4,LOW,21000.0,10500.0,라또아카페,4646052.0,1
4083010830.0,1,afternoon,4,LOW,58000.0,58000.0,돌실회관,3287015.0,1
4083011824.0,0,afternoon,2,LOW,3300.0,3300.0,공원슈퍼,3287005.0,2
4083323511.0,0,afternoon,4,LOW,64000.0,64000.0,양지식당,3291038.0,1
4083462151.0,0,afternoon,2,LOW,6000.0,6000.0,무등산편백자연휴양림,3291016.0,3
4083462151.0,0,morning,2,LOW,6000.0,6000.0,무등산편백자연휴양림,3291016.0,3
4083764295.0,0,morning,2,LOW,30000.0,30000.0,백합식당,3280037.0,1
4083764295.0,1,afternoon,5,LOW,79000.0,79000.0,백합식당,3280037.0,1
4083832446.0,1,night,1,LOW,15500.0,15500.0,인쌩맥주,3351278.0,1
4083854488.0,0,afternoon,2,LOW,20000.0,20000.0,미스터푸드,4647160.0,1
4087093176.0,0,night,1,LOW,4700.0,4700.0,세븐일레븐,4643742.0,2
4088100275.0,1,afternoon,1,LOW,52600.0,52600.0,11번가,3009008.0,2
4088159247.0,1,afternoon,2,LOW,42000.0,42000.0,(주)디에스홀딩스,3161009.0,1
4088168033.0,1,night,2,LOW,14750.0,14750.0,주식회사 창억떡집,3009002.0,2
4088168125.0,1,afternoon,2,LOW,26400.0,26400.0,주식회사 플래티늄,3009015.0,2
4088180662.0,1,afternoon,1,LOW,48000.0,48000.0,농업회사법인 곡성멜론 주식회사,3287002.0,2
4088194230.0,1,afternoon,4,LOW,3500.0,3500.0,주식회사 키즈라라,4673331.0,1
4088203148.0,0,morning,5,LOW,7000.0,7000.0,이양청풍농협 하나로마트,3291038.0,2
4088210033.0,0,morning,1,LOW,6000.0,6000.0,(재)의재문화재단,3159010.0,3
4088218336.0,0,afternoon,2,LOW,24000.0,24000.0,곡성축협 명품관,3287003.0,1
4088221108.0,0,afternoon,3,LOW,9840.0,9840.0,도곡농협 로컬푸드,3291041.0,2
4088221108.0,1,afternoon,4,LOW,18660.0,18660.0,도곡농협 로컬푸드,3291041.0,2
4088221108.0,1,morning,3,LOW,92240.0,92240.0,도곡농협 로컬푸드,3291041.0,2
4088260310.0,1,morning,2,LOW,6000.0,6000.0,도림사매표소,3287011.0,3
4088300696.0,0,afternoon,1,LOW,5000.0,5000.0,전남곡성군청,3287004.0,3
4088300696.0,0,morning,3,LOW,14500.0,14500.0,전남곡성군청,3287004.0,3
4088300696.0,1,afternoon,7,LOW,30000.0,7500.0,전남곡성군청,3287004.0,3
4088300696.0,1,morning,2,LOW,10000.0,10000.0,전남곡성군청,3287004.0,3
4088300944.0,0,morning,2,LOW,25000.0,25000.0,화순군청,4673130.0,3
4088300944.0,1,morning,4,LOW,40000.0,40000.0,화순군청,4673130.0,3
4088507693.0,0,afternoon,6,LOW,9900.0,4950.0,CU,1000012.0,1
4088523164.0,0,afternoon,2,LOW,18000.0,18000.0,코레일관광개발(주)곡성지사,3287005.0,3
4088526628.0,0,afternoon,2,LOW,36000.0,36000.0,NC웨이브충장점,3162073.0,2
4088526628.0,1,afternoon,2,LOW,63100.0,63100.0,NC웨이브충장점,3162073.0,2
4088527817.0,0,afternoon,5,LOW,19500.0,19500.0,곡성(순천)휴게소,1000012.0,1
4088527817.0,0,morning,2,LOW,3000.0,3000.0,곡성(순천)휴게소,1000012.0,1
4088527817.0,1,afternoon,6,LOW,22800.0,7600.0,곡성(순천)휴게소,1000012.0,1
4088527817.0,1,morning,11,MEDIUM,36400.0,12133.333333333334,곡성(순천)휴게소,1000012.0,1
4088527928.0,0,night,2,LOW,3000.0,3000.0,(주)쥬스컴퍼니,4283483.0,1
4088527928.0,1,afternoon,1,LOW,4000.0,4000.0,(주)쥬스컴퍼니,4283483.0,1
4088529815.0,1,afternoon,6,LOW,74800.0,37400.0,에잇세컨즈,3009008.0,2
4088530520.0,1,afternoon,3,LOW,27000.0,27000.0,신락원(주),3009008.0,1
4088531174.0,0,night,1,LOW,32000.0,32000.0,샤브향,3159008.0,1
4088604295.0,0,afternoon,3,LOW,3000.0,3000.0,(주)부지런한사람들,4652589.0,2
4089117528.0,0,afternoon,3,LOW,8000.0,8000.0,영광상회,4277179.0,2
4090159840.0,0,night,5,LOW,43000.0,43000.0,고향식당,3017025.0,1
4090314003.0,1,afternoon,2,LOW,20000.0,20000.0,초록식당,4691284.0,1
4090424610.0,1,afternoon,6,LOW,49000.0,16333.333333333334,옛날창평국밥,3286018.0,1
4090495662.0,0,night,15,MEDIUM,138000.0,69000.0,국보옛날두부,4658325.0,1
4090495662.0,1,night,2,LOW,20000.0,20000.0,국보옛날두부,4658325.0,1
4090567241.0,1,afternoon,2,LOW,24000.0,24000.0,동창식당,3299016.0,1
4090742910.0,0,afternoon,8,LOW,36000.0,36000.0,우산칼국수,3162018.0,1
4091157536.0,0,afternoon,5,LOW,103000.0,51500.0,영미오리탕,3009017.0,1
4091157536.0,1,afternoon,4,LOW,103000.0,51500.0,영미오리탕,3009017.0,1
4091271796.0,0,afternoon,1,LOW,8000.0,8000.0,왕자관,3297021.0,1
4091336520.0,0,dawn,1,LOW,1700.0,1700.0,CU,3253047.0,1
4091599344.0,1,night,2,LOW,20000.0,20000.0,금바위회관,4697285.0,1
4091855920.0,0,afternoon,3,LOW,78000.0,39000.0,옥빈관,3286015.0,1
4091855920.0,1,night,2,LOW,58000.0,58000.0,옥빈관,3286015.0,1
4091910518.0,0,afternoon,1,LOW,7000.0,7000.0,대나무국수,4658015.0,1
4091910518.0,1,afternoon,2,LOW,24000.0,24000.0,대나무국수,4658015.0,1
4092021457.0,0,afternoon,2,LOW,34000.0,34000.0,해운대,3299035.0,1
4092073988.0,0,afternoon,2,LOW,17000.0,17000.0,장성소고기,3299035.0,1
4092129835.0,0,afternoon,2,LOW,70000.0,70000.0,무등산촌닭,3009021.0,1
4092166510.0,0,afternoon,5,LOW,48000.0,16000.0,옛날진미국수,4658016.0,1
4092166510.0,1,afternoon,7,LOW,73000.0,18250.0,옛날진미국수,4658016.0,1
4092166510.0,1,morning,2,LOW,23000.0,23000.0,옛날진미국수,4658016.0,1
4092177996.0,1,afternoon,3,LOW,49000.0,49000.0,보자기,4658226.0,1
4092179413.0,1,afternoon,1,LOW,19000.0,19000.0,아주커치킨,3162004.0,1
4092185050.0,1,night,3,LOW,77000.0,77000.0,해남장수촌닭,3162082.0,1
4092187058.0,1,afternoon,1,LOW,36000.0,36000.0,황금소나무,4658366.0,1
4092246748.0,1,afternoon,3,LOW,22000.0,22000.0,관방천국수,4658016.0,1
4092258318.0,1,night,1,LOW,21500.0,21500.0,더이공이공,3281066.0,1
4092340848.0,0,afternoon,2,LOW,12000.0,12000.0,죽녹원아래(대나무세상),4658404.0,2
4092367769.0,0,afternoon,4,LOW,62000.0,62000.0,신사와칼국수,4658093.0,1
4092455047.0,0,morning,2,LOW,8300.0,8300.0,GS25,3162044.0,2
4092457609.0,1,afternoon,2,LOW,22000.0,22000.0,미소댓잎국수,4658016.0,1
4092457609.0,1,morning,12,MEDIUM,112000.0,56000.0,미소댓잎국수,4658016.0,1
4092468498.0,1,afternoon,2,LOW,10000.0,10000.0,키다리대나무,4853846.0,2
4092477492.0,1,afternoon,2,LOW,26000.0,26000.0,온다,4697395.0,1
4092481453.0,1,afternoon,2,LOW,22000.0,22000.0,막둥이국수,4658017.0,1
4092481467.0,0,afternoon,4,LOW,44000.0,14666.666666666666,담양현재국수,4658016.0,1
4092481467.0,1,afternoon,2,LOW,27000.0,27000.0,담양현재국수,4658016.0,1
4092750951.0,0,afternoon,4,LOW,38000.0,12666.666666666666,유달콩물 본점,4643809.0,1
4092750951.0,0,morning,6,LOW,52000.0,26000.0,유달콩물 본점,4643809.0,1
4092750951.0,1,afternoon,12,MEDIUM,110900.0,18483.333333333332,유달콩물 본점,4643809.0,1
4092750951.0,1,morning,5,LOW,62000.0,31000.0,유달콩물 본점,4643809.0,1
4092806184.0,1,afternoon,2,LOW,49000.0,49000.0,승일식당,3286024.0,1
4092915036.0,1,afternoon,2,LOW,40000.0,40000.0,명가혜,4658062.0,3
4092962806.0,0,afternoon,2,LOW,58000.0,58000.0,신식당,4658074.0,1
4093338318.0,0,afternoon,4,LOW,12000.0,12000.0,부부도너츠,4853861.0,2
4093338318.0,1,afternoon,5,LOW,12000.0,6000.0,부부도너츠,4853861.0,2
4093939075.0,0,afternoon,2,LOW,24000.0,24000.0,오얏리돌솥밥,3162072.0,1
4097500151.0,1,afternoon,4,LOW,32000.0,32000.0,파파스테이크,4592095.0,1
4098102844.0,1,afternoon,8,LOW,140000.0,46666.666666666664,기아타이거즈 주식회사,3162028.0,2
4098102844.0,1,night,5,LOW,17000.0,5666.666666666667,기아타이거즈 주식회사,3162028.0,2
4098134803.0,0,afternoon,4,LOW,69000.0,34500.0,나주관광개발(주) 중흥 골드스파&리조트,3284013.0,3
4098134803.0,0,morning,2,LOW,100000.0,100000.0,나주관광개발(주) 중흥 골드스파&리조트,3284013.0,3
4098196570.0,1,afternoon,4,LOW,30000.0,30000.0,(주)창억,3009018.0,2
4098201158.0,0,morning,2,LOW,42210.0,42210.0,고서농업협동조합,3286001.0,2
4098201158.0,1,afternoon,3,LOW,74460.0,37230.0,고서농업협동조합,3286001.0,2
4098201196.0,0,afternoon,5,LOW,57100.0,57100.0,수북농협 로컬푸드직매장,3286022.0,1
4098201255.0,0,afternoon,1,LOW,66230.0,66230.0,담양금성농협하나로마트,4658201.0,1
4098201274.0,1,afternoon,2,LOW,20500.0,20500.0,창평농협 하나로마트,3286014.0,2
4098203234.0,0,afternoon,5,LOW,2000.0,2000.0,대한불교조계종 백양사,3299016.0,2
4098203234.0,1,afternoon,2,LOW,10000.0,10000.0,대한불교조계종 백양사,3299016.0,2
4098205566.0,0,afternoon,3,LOW,14540.0,7270.0,담양축협 하나로마트,3286015.0,2
4098207074.0,0,afternoon,8,LOW,136810.0,136810.0,백양사농협 북하지점,4694239.0,2
4098207720.0,0,dawn,1,LOW,16000.0,16000.0,광주비엔날레,3162024.0,3
4098213713.0,0,afternoon,2,LOW,7000.0,7000.0,도서관커피점,3282014.0,1
4098215064.0,0,afternoon,3,LOW,15500.0,5166.666666666667,사단법인 아시아차문화연구회,3286016.0,1
4098215064.0,1,afternoon,3,LOW,20000.0,20000.0,사단법인 아시아차문화연구회,3286016.0,1
4098216044.0,0,afternoon,4,LOW,111330.0,55665.0,전남 광주한우협동조합,2286001.0,1
4098217908.0,1,morning,12,MEDIUM,20000.0,6666.666666666667,국립광주과학관,3009027.0,3
4098218023.0,0,morning,2,LOW,41000.0,41000.0,담양농협 하나로마트,3286016.0,2
4098218023.0,1,afternoon,6,LOW,165990.0,55330.0,담양농협 하나로마트,3286016.0,2
4098218023.0,1,night,2,LOW,22880.0,22880.0,담양농협 하나로마트,3286016.0,2
4098300651.0,1,afternoon,2,LOW,6000.0,6000.0,장성호수변길,3299038.0,3
4098301515.0,0,afternoon,27,MEDIUM,71000.0,5071.428571428572,담양군청(족욕체험장),3286019.0,3
4098301515.0,0,morning,12,MEDIUM,32500.0,5416.666666666667,담양군청(족욕체험장),3286019.0,3
4098301515.0,1,afternoon,46,HIGH,96400.0,4590.476190476191,담양군청(족욕체험장),3286019.0,3
4098301515.0,1,morning,15,MEDIUM,28000.0,5600.0,담양군청(족욕체험장),3286019.0,3
4098301776.0,0,afternoon,2,LOW,6000.0,6000.0,담양군청(족욕체험장),3286019.0,3
4098306830.0,0,morning,1,LOW,2000.0,2000.0,한국대나무박물관,3286016.0,3
4098306830.0,1,afternoon,1,LOW,2000.0,2000.0,한국대나무박물관,3286016.0,3
4098522912.0,1,afternoon,4,LOW,53000.0,53000.0,궁전제과운암점,4286341.0,2
4098527498.0,1,morning,1,LOW,7900.0,7900.0,맥도날드,3162033.0,1
4098531804.0,1,morning,2,LOW,7400.0,7400.0,맥도날드,2009008.0,6
4098627345.0,1,afternoon,2,LOW,86000.0,86000.0,(주)덕인관,2286001.0,1
4098627364.0,0,afternoon,4,LOW,10000.0,5000.0,농업회사법인죽화경(주),4658314.0,3
4098627364.0,1,afternoon,2,LOW,8000.0,8000.0,농업회사법인죽화경(주),4658314.0,3
4098627364.0,1,morning,2,LOW,8000.0,8000.0,농업회사법인죽화경(주),4658314.0,3
4098637687.0,0,morning,15,MEDIUM,65000.0,21666.666666666668,광주패밀리랜드(주),3162056.0,3
4098637687.0,1,afternoon,4,LOW,14000.0,7000.0,광주패밀리랜드(주),3162056.0,3
4098644683.0,1,afternoon,5,LOW,174000.0,58000.0,(주)담양애꽃,2286001.0,1
4099171563.0,0,morning,2,LOW,57000.0,28500.0,광주원협 26번,2162002.0,2
4100435776.0,0,afternoon,1,LOW,47000.0,47000.0,단청,3286022.0,1
4100444386.0,0,afternoon,3,LOW,3000.0,3000.0,불갑사매점,3298024.0,1
4100461333.0,1,afternoon,2,LOW,12900.0,12900.0,카페베네,3160017.0,1
4100532679.0,1,night,1,LOW,14000.0,14000.0,뼈다귀천국,3009018.0,1
4100595922.0,0,afternoon,3,LOW,45000.0,45000.0,골목식당,3298007.0,1
4100875515.0,0,afternoon,4,LOW,36060.0,36060.0,신선마트,3302014.0,2
4101152813.0,1,afternoon,2,LOW,4000.0,4000.0,현대약국,2009009.0,2
4101456182.0,1,morning,2,LOW,18000.0,18000.0,별미집,3160020.0,1
4101510897.0,0,afternoon,1,LOW,8000.0,8000.0,밥심,3160005.0,1
4101778872.0,0,afternoon,2,LOW,42000.0,42000.0,송정떡갈비,4289022.0,1
4101778872.0,1,night,1,LOW,25000.0,25000.0,송정떡갈비,4289022.0,1
4101979161.0,0,afternoon,1,LOW,39000.0,39000.0,이바돔감자탕,4280219.0,1
4101995948.0,0,night,1,LOW,23000.0,23000.0,빛고을떡갈비,3163002.0,1
4102356087.0,1,night,1,LOW,28000.0,28000.0,간이역,4289610.0,1
4102492101.0,0,afternoon,3,LOW,24000.0,24000.0,밀향기,3297013.0,1
4102585698.0,0,night,2,LOW,21000.0,21000.0,홍삼파는화가,3266057.0,1
4102585698.0,1,night,3,LOW,27000.0,13500.0,홍삼파는화가,3266057.0,1
4102656472.0,1,afternoon,2,LOW,75000.0,75000.0,영미오리탕,4280216.0,1
4102759350.0,1,afternoon,2,LOW,47000.0,47000.0,매월농원,4280379.0,1
4102791587.0,1,afternoon,1,LOW,25000.0,25000.0,정가네왕순대,4289607.0,1
4102840144.0,1,dawn,4,LOW,88000.0,88000.0,반월추어탕,4289523.0,1
4103024808.0,0,afternoon,2,LOW,20000.0,20000.0,궁전김치찌개,3160017.0,1
4103135980.0,1,night,4,LOW,93500.0,93500.0,송강,2009006.0,1
4103188115.0,0,afternoon,8,LOW,12600.0,12600.0,이디야커피,2009009.0,1
4103207588.0,1,morning,2,LOW,30000.0,30000.0,대박이네식당,3298007.0,1
4103240122.0,0,afternoon,1,LOW,12500.0,12500.0,카페베네,2009009.0,1
4103401273.0,0,afternoon,3,LOW,36500.0,36500.0,유달제면소,4643743.0,1
4104053622.0,1,night,2,LOW,19000.0,19000.0,옛날찌개마을,3115008.0,1
4104500509.0,1,afternoon,5,LOW,35500.0,35500.0,CU,3240076.0,2
4108127563.0,0,afternoon,3,LOW,86700.0,86700.0,(주)광주 신세계,2009009.0,1
4108127563.0,1,afternoon,12,MEDIUM,93180.0,15530.0,(주)광주 신세계,2009009.0,1
4108127563.0,1,night,3,LOW,36400.0,18200.0,(주)광주 신세계,2009009.0,1
4108201110.0,1,afternoon,2,LOW,70180.0,70180.0,백수농협 하나로마트,4694115.0,2
4108302213.0,1,afternoon,1,LOW,2000.0,2000.0,영광군청(칠산타워),3298040.0,3
4108302213.0,1,dawn,4,LOW,5000.0,5000.0,영광군청(칠산타워),3298040.0,3
4108519038.0,1,afternoon,3,LOW,12900.0,12900.0,롯데쇼핑(주) 롯데마트,4289601.0,2
4108527649.0,0,night,1,LOW,5490.0,5490.0,롯데마트,3009011.0,1
4108527649.0,1,night,2,LOW,1800.0,1800.0,롯데마트,3009011.0,1
4108544070.0,1,morning,4,LOW,9200.0,9200.0,맥도날드,2009004.0,2
4108551659.0,1,afternoon,2,LOW,9600.0,9600.0,현대백화점,3236058.0,1
4108605870.0,0,afternoon,3,LOW,14800.0,7400.0,파리바게뜨,2009009.0,1
4108621808.0,0,afternoon,3,LOW,19000.0,19000.0,불갑산모싯잎송편(영광),3298024.0,1
4108637203.0,0,afternoon,2,LOW,4500.0,4500.0,할리스,3334030.0,1
4108640256.0,1,afternoon,2,LOW,50000.0,50000.0,남창주유소,3294025.0,2
4108643651.0,0,afternoon,2,LOW,15700.0,15700.0,(주)야크블랙야크,2009004.0,2
4108665301.0,1,afternoon,2,LOW,5200.0,5200.0,블레스롤,3160041.0,1
4108680073.0,1,night,2,LOW,4800.0,4800.0,버거킹,3160042.0,1
4108701304.0,0,night,1,LOW,38000.0,38000.0,코끼리아구찜,4280069.0,1
4109185811.0,1,night,2,LOW,54000.0,54000.0,철주네식육점,4280207.0,1
4110160113.0,1,afternoon,1,LOW,6000.0,6000.0,가락지,3281047.0,1
4110166096.0,0,night,1,LOW,62000.0,62000.0,중앙횟집,3281023.0,1
4110174975.0,1,afternoon,1,LOW,11000.0,11000.0,유달콩물,3281021.0,1
4110215615.0,0,afternoon,3,LOW,74000.0,74000.0,두암식당,4688307.0,1
4110215615.0,1,afternoon,3,LOW,78000.0,78000.0,두암식당,4688307.0,1
4110226621.0,0,afternoon,1,LOW,54565.0,54565.0,운남 주유소,3296029.0,2
4110275495.0,0,afternoon,1,LOW,15000.0,15000.0,미락비빔밥,4643196.0,1
4110356665.0,1,morning,2,LOW,19000.0,19000.0,억순이순대,4643431.0,1
4110366241.0,0,afternoon,3,LOW,27000.0,27000.0,신백번식당,3296016.0,1
4110384007.0,1,afternoon,2,LOW,56000.0,56000.0,안골정식당,3281023.0,1
4110392958.0,0,afternoon,4,LOW,177000.0,88500.0,등대식육식당,2281003.0,1
4110392958.0,0,night,2,LOW,83000.0,83000.0,등대식육식당,2281003.0,1
4110392958.0,1,night,2,LOW,103000.0,103000.0,등대식육식당,2281003.0,1
4110484834.0,1,night,2,LOW,75500.0,75500.0,스타보드,3281091.0,1
4110486206.0,1,afternoon,2,LOW,40000.0,40000.0,예향한정식,3281086.0,1
4110534118.0,0,afternoon,1,LOW,45000.0,45000.0,곰집갈비,4643809.0,1
4110534118.0,1,night,2,LOW,40000.0,40000.0,곰집갈비,4643809.0,1
4110557125.0,0,afternoon,3,LOW,64000.0,32000.0,선경횟집,4643789.0,1
4110557125.0,0,night,1,LOW,24000.0,24000.0,선경횟집,4643789.0,1
4110557125.0,1,afternoon,4,LOW,50000.0,25000.0,선경횟집,4643789.0,1
4110557125.0,1,morning,7,LOW,70000.0,35000.0,선경횟집,4643789.0,1
4110557125.0,1,night,2,LOW,40000.0,40000.0,선경횟집,4643789.0,1
4110595380.0,0,afternoon,3,LOW,25850.0,25850.0,하나마트,3296016.0,1
4110596512.0,0,afternoon,2,LOW,24000.0,24000.0,이모식당,4643402.0,1
4110596512.0,0,morning,4,LOW,44000.0,44000.0,이모식당,4643402.0,1
4110596512.0,1,dawn,1,LOW,13000.0,13000.0,이모식당,4643402.0,1
4110674679.0,1,night,7,LOW,59130.0,59130.0,정인유통,3302007.0,2
4110765857.0,1,dawn,14,MEDIUM,29000.0,29000.0,비치갤러리,3281090.0,1
4110786357.0,0,afternoon,4,LOW,74000.0,74000.0,어민동산촌닭,3281091.0,1
4110815091.0,0,afternoon,2,LOW,14000.0,14000.0,태동반점,4643176.0,1
4110815091.0,0,morning,3,LOW,21000.0,10500.0,태동반점,4643176.0,1
4110815091.0,1,afternoon,6,LOW,39000.0,19500.0,태동반점,4643176.0,1
4110820783.0,0,afternoon,4,LOW,6000.0,6000.0,쑥굴레,4643530.0,1
4110820783.0,0,night,1,LOW,6000.0,6000.0,쑥굴레,4643530.0,1
4110820783.0,1,night,2,LOW,13500.0,13500.0,쑥굴레,4643530.0,1
4110822419.0,0,night,2,LOW,58000.0,58000.0,영암대중음식,4643408.0,1
4110855661.0,1,afternoon,14,MEDIUM,208810.0,208810.0,킹마트,4643513.0,2
4110856675.0,0,night,1,LOW,48000.0,48000.0,동신식육식당,4643233.0,1
4110926130.0,1,morning,1,LOW,8000.0,8000.0,중화루,4643535.0,1
4110931628.0,0,afternoon,1,LOW,34000.0,34000.0,독천식당,4643810.0,1
4110942843.0,0,afternoon,2,LOW,24000.0,24000.0,모아음식점,4643402.0,1
4110942843.0,1,afternoon,2,LOW,24000.0,24000.0,모아음식점,4643402.0,1
4110977468.0,1,afternoon,4,LOW,127000.0,127000.0,성식당,3281090.0,1
4110986477.0,0,afternoon,1,LOW,9000.0,9000.0,거담옹기 설렁탕,3294009.0,1
4111115427.0,0,afternoon,1,LOW,14000.0,14000.0,명신식당,4643527.0,1
4111115427.0,1,afternoon,14,MEDIUM,201000.0,201000.0,명신식당,4643527.0,1
4111135141.0,0,night,2,LOW,22000.0,22000.0,유달콩물,3281035.0,1
4111158504.0,0,night,1,LOW,100000.0,100000.0,황금어장,3281021.0,1
4111164078.0,0,afternoon,1,LOW,29000.0,29000.0,순이네 밥상,4688239.0,1
4111219508.0,1,afternoon,4,LOW,3900.0,3900.0,GS25,4643305.0,1
4111240622.0,1,afternoon,8,LOW,37000.0,12333.333333333334,원조순대떡볶이,4643535.0,1
4111240622.0,1,morning,1,LOW,3000.0,3000.0,원조순대떡볶이,4643535.0,1
4111250722.0,0,afternoon,1,LOW,30000.0,30000.0,초원대중음식점,3281023.0,1
4111264662.0,0,night,4,LOW,88000.0,88000.0,영란횟집,3281023.0,1
4111264662.0,1,night,2,LOW,54000.0,54000.0,영란횟집,3281023.0,1
4111265768.0,1,night,1,LOW,7600.0,7600.0,미니스톱,3281086.0,2
4111272143.0,0,afternoon,2,LOW,4900.0,4900.0,이디야,3281021.0,1
4111283669.0,1,dawn,4,LOW,85000.0,85000.0,송현수산,4688177.0,1
4111313802.0,0,night,1,LOW,11000.0,11000.0,해남,4643350.0,1
4111332037.0,1,morning,4,LOW,41000.0,41000.0,영심이백반,3281027.0,1
4111336260.0,0,morning,1,LOW,12000.0,12000.0,3대나주곰탕원조집,3281066.0,1
4111337463.0,1,night,4,LOW,135000.0,135000.0,궁전생고기집,4643785.0,1
4111382968.0,0,morning,5,LOW,51000.0,51000.0,소래기냉면,3281021.0,1
4111382968.0,1,afternoon,8,LOW,135000.0,45000.0,소래기냉면,3281021.0,1
4111444976.0,0,night,2,LOW,65000.0,65000.0,만복회쌈,3281047.0,1
4111446111.0,1,afternoon,1,LOW,28000.0,28000.0,성식당2호점,3281046.0,1
4111464609.0,1,morning,4,LOW,5400.0,5400.0,세븐일레븐,4643785.0,2
4111464652.0,0,night,5,LOW,82000.0,82000.0,뜰채낙지전문점,3281091.0,1
4111464652.0,1,night,2,LOW,30000.0,30000.0,뜰채낙지전문점,3281091.0,1
4111477351.0,0,night,1,LOW,11000.0,11000.0,해촌,3281021.0,1
4111484075.0,1,night,2,LOW,78000.0,78000.0,만선식당,3281042.0,1
4111726815.0,0,afternoon,4,LOW,140000.0,140000.0,송학낙지회관,4643762.0,1
4111726815.0,1,afternoon,5,LOW,90000.0,90000.0,송학낙지회관,4643762.0,1
4111812642.0,1,morning,2,LOW,2300.0,2300.0,이마트24,4643404.0,2
4112014264.0,0,afternoon,2,LOW,26000.0,26000.0,옥암식당,4643650.0,1
4112063144.0,1,night,1,LOW,46000.0,46000.0,대왕가든,3273005.0,1
4112162458.0,1,afternoon,4,LOW,18100.0,18100.0,쿠키버니비,2266001.0,1
4112251486.0,0,morning,3,LOW,18000.0,18000.0,내가조선의 국밥이다(돌산점),3282001.0,1
4113803480.0,0,night,1,LOW,24000.0,24000.0,오돈,4643520.0,1
4113803480.0,1,afternoon,1,LOW,11000.0,11000.0,오돈,4643520.0,1
4118120961.0,0,afternoon,2,LOW,57650.0,57650.0,한솔문고,3281029.0,2
4118120961.0,1,afternoon,1,LOW,14850.0,14850.0,한솔문고,3281029.0,2
4118120961.0,1,morning,2,LOW,27900.0,27900.0,한솔문고,3281029.0,2
4118182462.0,0,afternoon,2,LOW,129000.0,129000.0,(유)목포 스포츠,3281029.0,2
4118206442.0,1,afternoon,4,LOW,82120.0,82120.0,신안농협로컬푸드직매장,3302007.0,2
4118206461.0,0,afternoon,1,LOW,3000.0,3000.0,신안농협 자은마트,4706029.0,1
4118209250.0,0,afternoon,6,LOW,90430.0,45215.0,무안농협해제지점 하나로마트,3296042.0,1
4118210698.0,1,afternoon,1,LOW,7000.0,7000.0,아름다운가게 목포하당,3281049.0,2
4118211794.0,0,afternoon,3,LOW,44010.0,44010.0,일로농협 하나로마트,3296031.0,2
4118300348.0,1,afternoon,14,MEDIUM,102000.0,102000.0,천사섬분재공원,3302013.0,3
4118300391.0,0,afternoon,4,LOW,8000.0,4000.0,목포근대역사관,4643517.0,3
